review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R1X0Y3GFHIBUG1,5,16,20,N,Y
R74PL8H0IXUEN,5,24,26,N,Y
R2VLRVZHZK2QIH,2,60,71,N,N
RWPPRB1OJ91R9,1,22,40,N,N
RCXX3JPUNDT8L,5,22,32,N,N
R2JCGJJKKHY0SM,5,27,27,N,Y
R4GGQOMV7YGOL,4,34,34,N,Y
R32X06T9X4COKP,1,91,96,N,Y
R1KOQDCTIQ67A5,2,58,64,N,Y
R2864YEVDXOO5D,1,16,20,N,Y
R2PCRPG092QXKX,5,27,28,N,Y
RHHS8VNR4O1EQ,1,44,48,N,Y
R1NJFC36XZZJW0,5,40,45,N,N
R2EQ3Y7SXMA88M,2,23,26,N,N
R3DTRLG7HRGRC6,1,19,22,N,Y
R106G9B8BQMAAK,4,29,31,N,Y
R3GRKTNZNXYOK5,4,24,26,N,Y
R3N6SEEUYBMZTS,1,20,21,N,N
R34VPNVZETBUIH,5,19,28,N,Y
RQO3YD3M8RWG8,1,13,20,N,N
R18AQVN8YQXL3Y,4,30,34,N,Y
RF86Y7DVMGOZO,5,30,32,N,N
R2P7REPJFJFSS3,3,26,27,N,Y
R25HROVKI0LUT7,5,20,21,N,N
R2N36ADE7O4A3I,4,21,23,N,Y
R1HILNFNA24BG7,1,13,22,N,Y
R3VYMSOL1M3LGQ,5,29,31,N,Y
R35OMJ527T5K8P,4,79,82,N,Y
RUF4FGXU3ACWH,3,60,66,N,N
R5IZ00GA6G10,5,28,29,N,Y
R2QC5BXPHJ591F,4,17,20,N,N
R2EAU2NM894B05,2,49,64,N,Y
R76C3LIZRFIMB,5,110,113,N,Y
R2W9VVFJYTLOB4,5,96,113,N,Y
R13OM3Q2UXV8R5,1,320,372,N,Y
R1H3IBSHDC5IW4,2,24,25,N,Y
R36XUY7I8OBBL,3,16,20,N,N
R2C9GF46UOZ7Y7,5,26,29,N,Y
R9LBHDA5S0PF9,5,21,21,N,N
R1JO28AYRHXVH3,5,38,38,N,N
R2BU30KRY9AGFQ,5,24,27,N,Y
R3U559OD7PAFDJ,5,45,48,N,Y
RXMD1IQUAOQG7,3,260,268,N,Y
R9LN3MYXWSJY1,3,22,22,N,Y
R3ULHYDE8L4338,5,31,31,N,Y
R1FOJ90IOA9EOQ,4,20,22,N,Y
R32PTTWHLTMWUS,5,123,130,N,Y
R3C1YYNVXOU46,4,33,37,N,N
R1EXV67BJ9HY6T,1,35,39,N,Y
R37YFE2RR4ZRMC,4,52,53,N,Y
RMT30XUDS98EF,5,17,23,N,N
R2VHS12UMH7BOW,4,33,33,N,Y
R1CJJQ8ZXABM2M,4,38,39,N,Y
RTN7M9QIRPJJQ,3,18,23,N,Y
R3TWZMODMWGIMF,5,20,25,N,N
R2O51M2VZW7T49,3,27,32,N,Y
R3B26TNMX7MREI,5,28,29,N,Y
R16EZP319E72GZ,4,23,25,N,Y
R26JGNE26TW9J1,5,22,25,N,Y
R1ARFFQFYW42KB,5,17,20,N,N
R2PZ1OR57HRUNK,5,28,31,N,Y
R2ISOMK55LWYXS,5,29,34,N,Y
R1JBJQF6G1BGI9,5,38,42,N,Y
R1R558O8IOXRRF,5,37,42,N,Y
R354E3FLEIT258,3,56,67,N,Y
R2VFDM6JX4XFY5,5,29,32,N,Y
R1X333X67S71YM,5,27,31,N,Y
R25VU2YRN9HPQ4,5,41,43,N,Y
RLBQWYFX9N0N2,5,25,28,N,N
R2D07DDCSKORBG,5,22,23,N,Y
R1E61FSM5UULYB,1,186,195,N,Y
R3CC5KA2KVNUU6,4,22,24,N,N
R56X7LE721P1M,4,27,29,N,N
RC0XQ2QJYFURM,2,20,21,N,Y
R2GMQJ9P8YQAJP,2,14,22,N,Y
R3AAYOGAE3IY84,3,19,20,N,Y
R3417ZHCK5B508,4,27,30,N,Y
RUAS3GNG66TE,5,16,20,N,N
R1BW7TZ99QZO94,1,22,25,N,Y
RQBVKUB83KAS5,1,19,22,N,Y
R19P1M79QQZCH8,2,304,315,N,Y
RSAB6YMUSRVBU,4,25,27,N,Y
R2IAY6FYDSWERH,4,36,38,N,Y
R36RPE9G3BKNLM,1,12,22,N,Y
R36VOHNHVMQCAV,1,20,24,N,Y
R29NGEZNGZYW95,5,19,20,N,Y
R27CECPM8DKR7Z,1,133,160,N,N
R2Z64G3OABYQK8,4,29,33,N,N
R2M1WPUQC7ME50,4,192,207,N,N
R305IX84WTYV14,5,18,20,N,N
R2ZHED6XNT13BV,3,40,41,N,Y
R2K8HHPAB0WHBE,2,87,105,N,N
R27XTAZFDAWBDL,5,17,23,N,N
R2PTXXRBS9YC46,1,26,30,N,Y
R10UAXAIAN2QBY,5,18,21,N,Y
R2K63V81T8TWS4,4,33,36,N,N
R2L5H2P45FE3AK,4,24,25,N,N
R1NX1WSGJRF6AW,5,37,44,N,Y
RB0LMA9VK6HJR,4,72,85,N,Y
R3M3AA7WFJYO72,1,26,28,N,Y
R2EH53O03VC48D,1,103,151,N,N
R31R52JXXMF4V3,5,56,56,N,Y
R3BMUDK0FCT1D1,4,11,20,N,N
R3PLNR670D7V22,5,25,27,N,Y
R1FTODIW9TOBEE,5,56,60,N,N
R2NU779RA3KKPH,5,172,184,N,N
R16YEVMGMOW4C,4,25,28,N,N
RCQW3JXW5TG24,4,25,28,N,N
R9XGKG1XCVTSB,5,26,28,N,N
R2MGG34YIZU8PJ,5,90,103,N,N
R3DYJPWD8MUQI1,5,140,151,N,Y
R224INFWMNT5QA,4,37,38,N,N
R3BA48LG7OI471,1,20,30,N,Y
R3VJ22R6614PBL,5,20,23,N,Y
R3SOSFFRNYT34O,3,28,40,N,Y
R3NRWE959M8ZQ,2,23,35,N,N
R3C5OSFIX7PPBT,5,17,20,N,Y
R3NWZ99YQJM4S4,5,18,21,N,Y
R2Z5SMMVHIWAX,5,62,73,N,Y
R13XC755HAZY8E,5,72,82,N,N
RBAQZ0N8FPUXW,5,20,24,N,N
RG9PPMWJE0MX,1,19,33,N,Y
R379ZT4RN4UU07,1,19,24,N,N
R107WFDR8H0YQ5,3,24,32,N,N
R3HOG0WZ9LHOYG,1,75,102,N,N
R9YAIH3ZBOPRD,5,44,48,N,Y
R3U1FAH7XFJQQG,5,30,33,N,Y
R1HTNN5IWJI8SO,5,44,48,N,Y
R18WUT24ZYTRXJ,4,23,31,N,N
R26G59UQZAGLEB,2,18,24,N,Y
R2SCUE58ZQ4GKM,5,32,33,N,Y
RI4Q1AVTHXGLF,4,21,22,N,Y
R1NJOPTGUGYBDH,5,65,69,N,N
R35M56CNG0733J,5,23,30,N,Y
R2DDAFL3M0VB03,1,16,20,N,N
RO4N8TQSG2GZL,4,21,22,N,Y
R3TVTB2VSMQI3U,4,36,42,N,Y
RQ0LEMJ44DBG1,1,41,53,N,Y
R33SE2EWIZ32CA,5,13,21,N,N
R2BYWM0N8R7PJU,1,18,26,N,N
R1LZWLGF2PLU20,5,31,31,N,Y
RBN27F4NFC6ZW,5,24,27,N,N
R3264SRNU49EW0,5,68,76,N,Y
R1HEQAMEXVD18J,4,19,24,N,Y
R5L2E0WNGPMI7,5,43,44,N,N
R3PS1P8US1HB8N,3,34,37,N,Y
RJV5G2MYG4QK4,5,19,25,N,Y
R3HADRRVCI4SA7,5,18,21,N,Y
REX6LYJQ890UO,1,34,37,N,N
R3SD7VFF0XK6IQ,5,19,21,N,N
R294HLH673AKO,5,60,63,N,Y
R1CTNVAN4QJPO,5,148,177,N,N
REO79H7GV7V58,3,19,21,N,Y
R2CCJABQCE9MVQ,3,16,20,N,Y
R25KAAZP1HPBNQ,4,25,33,N,N
R2X36N7MRA0THP,1,26,28,N,Y
R2JZXROLT7SX9F,1,31,36,N,Y
R1MBHNVDFAT0QL,1,21,21,N,Y
R15JWXM7V58X1O,5,17,24,N,Y
R1WV5G8EBAH5PH,1,23,28,N,N
R15D97OALY7WLX,5,38,44,N,Y
R3DV591ULOQNIM,4,29,31,N,Y
R1KHTQQY0221VU,1,19,21,N,N
R2RP5KXTNNGEZX,1,18,20,N,N
RS12ILN7T7L2N,1,19,24,N,N
RRRXXX2Q7KVL2,5,23,29,N,N
R2613DYQG16K46,2,34,35,N,Y
R28KI4O9CZC4AX,1,90,93,N,Y
R1JCJQEF39C451,4,92,96,N,N
R1FT3A22X7Z6TI,5,27,27,N,N
R19WA0IFJ4Z6CC,4,2126,2613,N,N
R3LFRXBTHLHYU,4,37,41,N,Y
R19VMVY4QR81NQ,5,87,101,N,Y
R2MJA50UUKO1WE,1,22,32,N,N
RJC8TODK0NXT0,5,26,26,N,Y
R3ISSMI2LX3HN6,1,28,43,N,Y
RP1YVBHFON93S,5,40,40,N,N
RHKUUD87J6CVE,2,20,21,N,Y
R3J0DRZ1QTBLCQ,2,264,326,N,N
R1VKU1QDV38BST,4,22,23,N,N
R12V01Y8BX2X6A,4,62,63,N,N
R75NKXIOWAG95,5,21,23,N,Y
R2NSEGGDZS94TO,5,32,35,N,Y
RWMPM36GON5SQ,5,21,21,N,Y
R1D8ANCJKXTW4C,2,14,22,N,N
R23KPJ3JBZFD9B,5,18,25,N,N
R3S1XK4KBBCN4A,1,21,30,N,Y
R3V3RUKODFM9C7,5,41,41,N,Y
RBA0OVHV7QIN,2,23,33,N,N
RSMOQ0CXOXPT0,2,24,24,N,N
R1U1J4LF01R3SM,4,31,36,N,N
R2XVDZF9H7CBJI,1,35,36,N,Y
R1YYV92MA53YUY,5,19,24,N,N
R4UPIGMXFQ2GI,5,94,101,N,N
R2LS2Q92UMZS9P,5,56,57,N,N
R3DRV2ULPCD73,5,72,73,N,Y
R2U6L7XUL9MHEM,1,135,164,N,N
R1H9YXN4RSDYF6,5,22,23,N,Y
R2ZHIULRVLXCZ6,3,61,80,N,Y
R14NR23BIOQ40K,5,19,22,N,Y
R3OY7BZCUQCBKK,5,12,21,N,N
RGMMW9OM36OYN,1,20,23,N,N
RIFTZLA53P9AE,5,19,34,N,N
R2XDKWMN4POB2S,4,17,20,N,Y
R20IEHCQRB4KXI,4,24,25,N,Y
RQQT9LYOIH6JZ,1,221,233,N,N
R26QGNXLYF94LR,2,19,21,N,Y
R3UA9DMDYCKPGD,5,20,22,N,N
R9LJ6BTVMBYT8,1,48,52,N,Y
R16PSGNHUFERV2,3,50,56,N,Y
RMKT6ZLJW4IWW,2,48,63,N,Y
R3AQ3COXAMCPUU,1,19,23,N,Y
ROAU0YF0Y80AF,2,18,25,N,Y
R14SUDXOLZ1X5A,1,40,49,N,Y
RIMXH0PGT31JG,5,22,23,N,N
R1T0R6Q40SDZRR,2,20,23,N,Y
R1HX89BGQXL0LM,3,34,37,N,Y
RECW3OPBAVLDQ,5,20,21,N,N
R3QM5IE3A9ATC9,5,44,46,N,Y
RY6M6ILN1Q6X5,2,255,277,N,N
R3J6YGSY941Z8O,2,48,50,N,Y
R17X0ORDM4H2KH,1,23,27,N,N
R105B8TMY03PDS,1,41,45,N,N
RRFVA5IMRW37K,1,25,34,N,Y
R12S6LQLK3L90V,5,12,23,N,N
RY8HUB33PJIAM,4,76,86,N,Y
R2KWYBCV1Y7NVC,3,25,30,N,Y
R1781E6038UY3P,1,103,123,N,Y
R16HSBT5DU388L,2,19,24,N,N
R324JJ69JB3NM6,2,13,25,N,Y
R1WDFJJI7GOLBV,5,45,45,N,N
R22EKOT0M2LUOV,5,21,21,N,Y
R2Z8XMSRRIHAZ3,5,13,24,N,N
R6WO3TOWHHHV7,3,30,35,N,N
R37PSOFI756VYG,5,50,52,N,N
R32NKCLQ3TPW8Y,5,19,20,N,N
R2ZJGVEJUGLSLU,4,24,25,N,Y
R3EKXBWFY7VG71,5,41,47,N,N
R1MNY7EDV5N8BU,5,80,84,N,Y
R2BX7FHSMDE93S,5,90,93,N,Y
R25H6H0W7LDWOI,5,23,28,N,N
RJBZHQPII5KV,5,24,24,N,Y
R2JK5WN9UXLT0V,2,27,32,N,N
R1FBGSJEJKH6NK,5,362,377,N,Y
R21YVUW6BX58OP,5,45,47,N,Y
RTH57FTOQ9C7Y,1,20,21,N,Y
R19TJOZT1TAP3X,4,15,24,N,Y
R1HXAN9G9A37Q4,4,31,33,N,N
R3VT34QO7RDAGI,4,156,168,N,Y
R13D35KEDOB7DA,5,35,39,N,Y
R2B3B2RMOMLSH8,4,18,20,N,N
R2AXE7G7HYXN1O,5,56,57,N,Y
R34VKPCL92G8MI,1,14,20,N,Y
R3PXEFMG0WMBX5,5,20,21,N,Y
R18L3F7GKL2INY,5,24,24,N,N
RJBDIW9GYRYTB,5,20,20,N,Y
R1023DN3XB778E,4,28,31,N,Y
R11LH60SMTAVK2,1,27,39,N,N
R2NHKDF0IYGYBB,5,210,228,N,Y
R8T5RTEDAXPL9,1,17,24,N,Y
R3A5WTWE6Z44OF,5,32,32,N,N
RBBJBH6TDJM6C,1,15,25,N,N
R3QU0VXEXFBFNT,1,29,36,N,N
R1ALDLTGSIX6I6,1,58,63,N,N
RSTQC1ONLOYS9,5,69,74,N,N
R2EQMTWSZT5SK9,4,20,21,N,Y
R1AOM0QFBNENIC,1,30,44,N,N
R2Y2NYKQA1I6NA,4,107,117,N,Y
R30P2CGJEE51ZY,5,24,27,N,Y
R2RHZRPK7VK202,4,73,73,N,N
RCNGAOYYNTZNT,5,30,31,N,N
R2QDPZHKFR0SKJ,4,20,23,N,N
R17TNJ4RT763MD,4,30,32,N,N
R4J278DJQLZ2,5,17,22,N,Y
R3G16A9MZREOQ7,5,71,74,N,N
RI51XVL27ZFDW,3,17,24,N,N
R2IINH2O5TB852,5,23,25,N,N
RJ4ADLM7XNYHN,1,24,30,N,Y
RPCAM2047RTCS,5,25,35,N,N
R3B9BVEDGLWHM5,4,25,32,N,N
R3GOK5627G8IYH,2,68,90,N,Y
R2184SDUBSBJ2X,1,27,30,N,Y
RMKAOGPKUBER1,5,44,52,N,Y
R32HTF3G0E6QN7,3,22,25,N,N
R99VAP5DSIXSW,5,135,145,N,N
RTQPCYBSUECGP,1,67,77,N,N
R1C11BGH695UP7,1,45,49,N,Y
R28B31L6QZYCOT,4,29,31,N,Y
R2FAIEGUEOHPSA,3,17,22,N,N
R3TN6JFJ0409DZ,5,27,31,N,Y
R1NLS9TCFKKWR0,1,52,83,N,Y
R3SAK7VG057SQN,4,18,21,N,Y
R2193XMRYW9WXP,1,20,23,N,Y
R2FCODMSGLPKH4,5,36,39,N,Y
R2C2078O12YKMV,5,30,34,N,Y
R35V9CM85MDS88,5,45,46,N,N
R30RQCU1ZHRKJK,4,20,24,N,Y
R2GGM8503RREMY,3,29,42,N,Y
RH8RBUA55DJOU,5,25,30,N,N
RTZM0UXX5YMXU,4,21,21,N,N
R2SMXBDGNB8IXT,4,279,303,N,Y
R31BRFA00CPPS3,5,17,21,N,Y
R2HTXE0YHNOG0N,5,39,39,N,N
R1QEWQHJN0O62F,2,21,28,N,N
ROSCKURC1KDVK,4,50,72,N,Y
R202E9RLXZUAXL,1,16,28,N,N
R15UMV4NG4OPCC,5,17,23,N,Y
R1NL5R3YYXA3OA,4,46,52,N,N
R8N0W7XFDMFLH,5,28,29,N,Y
RS62NZ24FSGZT,5,40,41,N,Y
R1TX8S5Q7QQYVK,5,24,29,N,N
RZBHUSS164QT0,4,31,38,N,Y
R3DYT6E6X35V2Y,4,18,31,N,N
R3C6FX28O0J7NQ,1,29,33,N,N
RZIBIHCUSUVW9,5,73,74,N,N
R1QVKAC84PGK3G,4,65,73,N,Y
R3OKRNNR18J0RP,5,25,28,N,Y
R2DEA19WVBN82Y,4,28,31,N,N
R13JKPL1AXW57A,5,22,26,N,N
RIVSKKKN37OF5,5,27,31,N,N
ROZ9X0Z35CGKC,5,51,55,N,N
R3T6WDTVQ6X5YV,1,22,22,N,N
R3V7XCV713HWS1,4,82,83,N,Y
R2ZP435QHIA6SQ,4,22,25,N,N
R3U5A30QWOG6OH,5,23,24,N,Y
R3RS8UX7QY6VDQ,3,19,20,N,Y
RBNUEIJ8TVJC0,5,20,27,N,N
R3J7IJNUP0H6CI,5,24,27,N,Y
RZG0JNTH86IJF,1,74,84,N,N
R1GX1B5GWNKVHM,3,20,24,N,Y
R298LV61VULGEV,3,17,24,N,N
RVTJASITMT121,4,30,38,N,N
R1Z7YT21SLFWD4,2,213,279,N,N
R3DZTZGM97RLRC,5,22,23,N,Y
R8OZX4Z4YF8OB,1,20,25,N,N
R1GVWBB1SYJNZU,5,20,25,N,Y
R2SANCPS7WCUVU,5,23,28,N,N
RT0JZQ67RV7GQ,5,20,21,N,Y
R1TDS1I1QI0TRY,4,134,138,N,N
R9VJR56H8FOPN,5,21,21,N,Y
R2EIWFQIWLNVXE,5,43,49,N,N
R1T240BQLUJOQV,5,30,30,N,N
R33Q9ZRQUEWAJB,5,25,34,N,Y
R2ZJ2PIHV58QIL,2,21,24,N,Y
R1R70IEALWJT0Q,3,19,27,N,Y
R3UWGERQDN7M4W,5,15,20,N,N
R1ZYQV2IKQAAKR,1,41,48,N,Y
R3L7OT9K9OH4WO,1,19,21,N,N
R1JQ8ALNLLS83Q,1,30,34,N,Y
R178Z2RXRGR7DO,4,20,21,N,N
RANF8483OFFDD,1,39,39,N,Y
R2GVVQWIAAQ3OB,5,22,23,N,Y
R33RQXQRKFUMZK,5,31,34,N,Y
R2HRGS3Q22NYLA,4,16,21,N,N
R26NX94LOCDP76,5,42,43,N,Y
R1V9D1LD5MG9RD,3,29,32,N,N
R37WAP9OYNZTOP,1,23,42,N,Y
R2SFSMMGMYA64D,5,99,107,N,Y
R2IPZ68S93RJH2,2,16,21,N,N
RW92N82AFXQ2G,4,37,43,N,Y
R1JFKKV29LHXF,4,44,47,N,Y
RPK17ZNC22OB0,2,28,39,N,Y
R1MHRYWFTH02AU,1,70,76,N,Y
R1NIHQAIMTIW3Z,5,34,38,N,Y
R3PCP0N6P05K3H,1,66,67,N,Y
R1E7KQA189CTUO,5,20,23,N,Y
RTB7LIEZE79O0,1,15,28,N,N
R364MPOLEVY0R0,5,33,35,N,Y
RVMAA56NB8HTF,4,17,26,N,Y
ROXXYNHLQAY0W,2,18,26,N,Y
R2RQ2ATCB86ZEA,4,19,22,N,Y
R130SNXANUWZLG,5,37,39,N,Y
RS22ZGK205X6S,2,21,26,N,N
R2WAW60KPT4QOP,3,45,51,N,Y
R3417D3ZHZGSD8,5,37,40,N,N
RH5BFBJI8P77S,1,118,138,N,Y
RQDWMVUFAKNU5,5,33,43,N,N
RBYPWGEW5PV2A,5,32,38,N,Y
R2LRKSJJ1WGFP2,4,36,41,N,Y
R1D58E7FH7N3KX,1,18,23,N,N
RJ783X7XUOH2T,1,31,37,N,Y
R3H1UMKVXB2TPP,2,115,124,N,N
RGTAS0MQWERS3,5,28,29,N,Y
R3NHMJEIANCOB1,2,34,40,N,Y
RD06EVPFR3S61,5,46,58,N,N
R372QHGPW2IR3Q,2,20,25,N,Y
R19XIGOQA592C2,4,124,144,N,N
R27NDUBZB12L7X,3,13,24,N,Y
R2J7KV7AOCA303,5,82,84,N,N
R3BQS6VSKNT76F,1,11,22,N,N
R1QIT10IGCWITK,5,95,99,N,N
R7H3G8Y190YYJ,1,20,22,N,Y
RA3J5HKVMFTYI,1,18,29,N,N
R1JZM700USX64A,5,20,22,N,Y
R3LC0XIJWMNF94,1,22,25,N,Y
R4ARPZDZJ8AQJ,1,67,78,N,N
R15I9GE5QLY0S6,5,37,38,N,N
R3ZC475390992,3,24,31,N,Y
RTH5V9I9O6DL4,1,37,40,N,Y
R3MEIMFX87CBC3,5,40,40,N,N
R1KUQXDSK1CJ3U,5,18,20,N,N
R2HTVZELITLLFK,1,27,35,N,N
RG47Y2P69PGNI,5,33,34,N,Y
R1P7HQ880XTB66,5,20,22,N,Y
R2Z9NNMACYXMRD,2,83,92,N,Y
R1I4WJ2E1RV4J8,1,101,119,N,Y
R3MHYWU1MCT00V,1,21,24,N,Y
R2HS6OFLHYRWLN,3,76,79,N,N
REQQR2GW6SE8V,5,22,27,N,Y
R1I5T05MNCH69Q,5,63,63,N,N
R24K76YHCLW0IQ,5,43,45,N,N
R3B8VNSLY570SH,5,21,21,N,Y
R3TMJ7YOED4C5D,3,27,28,N,Y
R2DLSIVD4TWS99,3,157,172,N,N
R2PTJ5K0BLGS3Q,1,23,24,N,Y
R33MWPA3CQC5X6,4,23,24,N,Y
R33Q11KSY5A5WI,4,60,60,N,N
RN3JYD65327A4,5,207,211,N,N
R1QHONETXLCAR3,4,32,35,N,Y
R3GUM88U1YZ8RW,5,22,23,N,Y
R1HJ9RLNRMZ7R4,1,27,29,N,N
R1S19NVJ70G3Q5,5,29,29,N,Y
R1PTOXDBENIVAY,4,41,44,N,Y
R2S72UHX0KKDRR,5,27,30,N,Y
RDZTPWY9GUYTC,2,26,27,N,Y
R2GN3KP84L17UQ,5,26,29,N,N
R2DUHSKSK5AH57,5,61,64,N,Y
RYPSFOGMJHK64,4,25,26,N,Y
R107VHSV3QU0T5,5,24,24,N,N
R33F4KR3N8G3RN,5,94,98,N,N
RPKXDJF6OXAJ4,4,61,66,N,N
R26HTH2XNJCTWK,1,32,33,N,N
R32JCS4RP6YVWO,5,20,22,N,N
RX7B2R3AD6T13,4,20,24,N,N
R2CFALCPUK0F5B,1,16,28,N,N
RRK18GV84WW46,5,33,33,N,N
RMOA34DGYGIU6,1,123,128,N,N
R3DV9UHG2ZMMX4,5,26,26,N,N
R1O38EU2D8DS95,1,59,65,N,N
R2D2NMSF1PFUGK,3,22,25,N,N
RLRXW508SYSVK,3,19,21,N,Y
R1XQ5RFWWRC4JU,5,13,20,N,N
R1800P67FJET1O,1,37,40,N,Y
R3QJZ0Z9AMN123,5,18,20,N,N
R3M7FW7EN3LISP,4,50,54,N,N
R3E6AVN0G4O9S9,4,42,43,N,N
R34RP0AGCN4ZWJ,4,46,53,N,Y
R1DI7AFX4DVISD,3,37,42,N,N
R2846V1JJ7M5BB,1,22,26,N,Y
R2T0PBP7D18Y3M,3,21,23,N,N
RRCPJMX2731XS,5,28,29,N,N
R22K7MLV71E6VP,3,59,63,N,Y
R3USLXFYXRE7WD,4,25,26,N,N
R29Z1KW2ZUJJXI,1,30,35,N,Y
R3OZUSBJJWQP6Y,5,80,89,N,Y
RJDNLVD6S3VTM,5,26,28,N,Y
RZOAOGUU4W0CQ,2,28,30,N,N
R2TK663E3Y69H7,5,109,112,N,Y
R2P52I3OFKYFC4,5,51,52,N,N
R2OMX67TN76YJM,5,23,25,N,N
R1ODIUM2H25MEE,4,54,57,N,N
R1YOSNC0YL2JR4,1,25,25,N,N
RNR4L9TI54F7N,5,38,38,N,N
R1EDK2P9I088I7,5,30,35,N,Y
R2V5XRL9242VRI,3,42,45,N,Y
RY0BZ6K1TT84R,3,32,34,N,Y
R14AGQFMHAFXUB,2,13,21,N,Y
R1H39HAPVF1B3L,5,116,134,N,N
R26PKVBXG8HT61,4,24,27,N,N
R17Y44BLYY3WK,5,977,1023,N,N
R319W2GY8YGMG7,3,47,47,N,Y
RWFKTO4SUVRBO,5,21,24,N,Y
R2ZPM89J70ZC26,5,184,187,N,N
RDP1KPWXQHJE3,2,21,24,N,N
R13H6JH07COQZE,5,22,23,N,Y
R3KPJUN235YKIL,5,33,47,N,Y
RXBZU3ZE3NYM,1,24,29,N,N
R1LIX09Q3JU3Y4,1,34,44,N,N
RHYPIP87JWKM4,5,67,67,N,Y
REO6EKABIP611,5,50,50,N,Y
R4LZEV466SGEM,1,30,32,N,Y
R30LR3SF4JO0RO,5,50,51,N,Y
R1286BG6AOJ13D,5,30,33,N,Y
RW8GHMNKNUQZC,1,29,50,N,N
RNKDDLTYWM382,3,27,31,N,N
R1V5SSR1ASABGL,5,19,25,N,Y
R14ZMXR06RQXLF,1,20,22,N,N
R1BZLLIQ1HIBH0,3,37,37,N,N
R366RIJCI3VSPI,5,34,34,N,Y
R3NBFGBE2QXWUO,1,50,56,N,Y
R86LYR7UMXMNT,1,18,26,N,Y
R38XX65V6RJNW7,1,34,37,N,Y
R1CMMQV8CL5XD8,5,44,45,N,Y
R1FK0M7EE4I82U,4,193,200,N,Y
RFS2JGA3L5RER,4,27,39,N,N
R1XSGS6LJC7IL0,5,23,24,N,Y
RV29FJN2Z3EH,5,52,59,N,N
R2BR144XK13Z97,1,35,40,N,N
R6EJVUTPQ97S9,1,22,22,N,N
R36KE6D9G0A4XZ,1,92,108,N,Y
R1BQBEVLGSATLY,1,76,78,N,N
RFNOE07OZTDF8,1,18,26,N,N
R3I9PPFBEZQW9H,5,25,29,N,N
R3ECUPCKXILC3W,5,138,146,N,Y
RVJ9EQMKPE5UZ,1,54,59,N,Y
R1Y1FTGH2MYW3H,4,33,35,N,N
R3QMGZSRTO1GLS,1,19,20,N,Y
R3HO8IZAD35A9G,3,75,88,N,N
R3DVOL6XDN8IFL,1,185,210,N,Y
R2PVF2WSZR2GOR,5,47,48,N,Y
R1F2DMYTRGWRPX,5,15,23,N,Y
RE2Q2339DGIA6,5,25,30,N,Y
RM1DUNQQ4KXV3,2,22,30,N,N
RVF4L1NJNUGCA,3,25,33,N,Y
R1H99MTW3N3OX3,5,20,21,N,Y
R175BBB3GJT5OC,5,30,31,N,N
R2A3BLQH1B4VCE,1,18,20,N,N
R1JQC83HIHFLZ0,5,21,23,N,Y
R2B09X7M4PM19Y,2,22,26,N,Y
R3MX91YUD9KL46,1,25,25,N,Y
R1K9LPI3TCBEG4,4,25,25,N,N
R32PBTRRK98K1F,4,20,21,N,N
R20G6WOK2WED8S,1,38,40,N,Y
RYIJUHUE5G0VW,5,31,44,N,N
R1K5YNMA1HURWF,5,58,63,N,N
R15A1HG9ZD60F,3,136,146,N,Y
R2BPGV6IP74D0N,5,37,39,N,N
RZD4HBHPITJJ5,3,20,22,N,N
R1E5F0IIZMRJ1T,2,19,20,N,N
R3RJHP0MIFTWAN,1,164,200,N,N
R32SS13UWMQ8E8,2,26,32,N,Y
R2Y20LTWUKC97Y,4,269,273,N,Y
R2Q7KTO8QDSOD6,5,54,56,N,Y
R113POQ2WQ5GRX,2,30,37,N,Y
RRTV8T0YGEULC,3,17,20,N,N
R1WAV70H69MI7Q,5,37,38,N,N
RT0GA43WW9JMH,3,12,21,N,N
R1KJCJH9OG7I8F,5,41,43,N,Y
R3PIYBLPLZPY2X,5,63,66,N,Y
RNU2HVPYET0QH,5,29,32,N,Y
RC38QCB0WA10Z,4,69,72,N,N
R28YSFXMNLQ2QH,5,33,35,N,Y
R1T25USN1IBY4P,4,27,30,N,Y
R1PXGNA1GZGPRD,3,25,25,N,Y
R162J8RVRLY11T,4,18,22,N,Y
R2VZIIPL5CVQ2D,5,29,34,N,Y
R33GAA5QPTWNDG,1,22,25,N,Y
R2UU5YCVDU2D7M,5,48,49,N,N
RIS8RTBYWZTK5,5,21,21,N,Y
R3SLDC6WW9HIFK,2,21,26,N,N
R29DLMJLBAZXPE,4,141,145,N,Y
R2XQGBSZBFTMES,5,49,54,N,N
R1C024YW61Y0GU,1,21,25,N,Y
R1Z0FR6NIW939Y,5,16,21,N,N
R2580GS7ID3IKW,4,355,359,N,N
R3J9416WGGJOC0,5,101,111,N,Y
R2TASPXL7060V7,5,82,88,N,N
R15VKY0CUXJSPJ,1,18,21,N,Y
R3KWIEFUBCRZAG,3,17,31,N,N
RDMPUH8QZ1HZ0,5,23,26,N,N
R2W1KPQ5G7Z2KD,4,23,24,N,N
R399TWAIBITIQO,4,68,74,N,Y
RCDX2ZPCVDWSU,1,35,38,N,Y
R288CJECHUX37X,5,101,113,N,N
RKQOD5RNJSY83,5,19,21,N,N
R1DZE6O3XC1JDM,5,33,35,N,Y
R1WTQYCEPCVY62,5,25,25,N,Y
R2GAWBJ5MP4OWA,5,62,82,N,N
R2DQ20QPHYYB2K,4,17,20,N,Y
R2G4Q1SP655OFO,1,48,56,N,N
